chroma_stft_mean,chroma_stft_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,rolloff_mean,rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,mfcc0_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc0_std,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,mfcc14_std,mfcc15_std,mfcc16_std,mfcc17_std,mfcc18_std,mfcc19_std,label
0.46882528,0.3254694,3263.6891097368643,1124.622541739808,2721.5469227548638,498.7801178296553,6361.034046519886,2176.5694345011048,0.34947937804383117,0.25647305704238527,-481.2494,21.179516,-19.400225,-1.8241454,-6.6791983,-11.703721,-15.264646,-13.602035,-12.88205,-3.561208,-11.011315,-8.148539,-2.3834624,-8.377281,0.6201957,-7.9376793,-7.3242126,0.9567231,-3.146538,0.49984306,152.7535,35.026627,27.147018,24.78775,20.968824,18.523603,17.50629,16.956345,15.558011,10.88819,12.806649,10.675216,10.3739605,16.716904,7.050564,11.107145,11.647566,7.9668064,13.650483,12.000623,fearful
0.43423378,0.34215876,3214.8078841010847,1398.0114525936565,2676.6207152237484,550.7713163308057,5980.403837316177,2497.515521981874,0.302099609375,0.2530310543033413,-521.55963,34.55546,-15.537922,-8.6179905,-0.30223134,-11.491046,-14.8526535,-14.168187,-14.408216,-0.5633173,-8.0156975,-12.119561,-4.5219727,-6.0245223,-6.3006763,-9.9274,-5.505267,-3.6568637,-1.8220358,2.2909431,186.58395,47.48697,30.784754,26.921165,19.332752,21.155346,18.97084,14.498164,18.771294,12.36473,12.534107,12.057412,8.209993,13.420914,8.571079,11.460655,8.641697,7.224617,13.546412,14.606001,happy
0.45878568,0.33017868,3152.7022685362813,1483.0110599030297,2604.529052351698,540.1077120388551,5791.745869824841,2638.5039547924584,0.32270103503184716,0.26578876327897133,-606.6039,40.641857,-11.010612,3.731565,1.4235291,-9.569743,-12.942852,-11.450487,-12.883318,-3.013722,-5.4025917,-6.8831563,0.027019039,-5.0650816,0.9285616,-4.5324116,-6.1200156,-1.7922403,-4.9717174,-3.2071157,152.55775,50.6058,25.831963,22.509943,16.839243,14.884757,16.736849,13.87438,13.882332,10.973027,9.584439,10.263433,8.503997,11.925154,6.9551706,9.6211,8.388428,6.6224794,7.4787993,6.856887,sad
0.47193015,0.34155118,3104.5892714719826,1298.1089634072005,2622.448275274954,648.1812329938206,5901.339956430288,2490.99461414662,0.3022773938301282,0.2270934441613518,-557.1884,40.043224,-13.310613,-3.9836395,-4.2126365,-6.4523616,-14.161658,-14.057114,-16.064396,0.6148528,-6.673969,-12.350893,0.91767895,-3.9492896,3.0765064,-3.0823314,-3.6572924,-0.90212834,-3.6611598,-1.9483176,194.96143,50.99627,31.266401,26.79046,18.72548,21.968483,18.61385,17.364857,21.883932,12.84158,12.416005,14.627896,11.808768,18.470304,11.937569,14.974331,10.817119,7.339638,12.017281,8.130799,surprised
0.4795965,0.34047866,3423.3921920460452,1413.5869890843144,2720.794142568672,530.2990996872422,6410.585439888535,2388.1434389871943,0.34589594944267515,0.26138401034740155,-536.52545,24.849909,-13.7808485,-5.726333,-3.5046906,-7.594935,-13.912262,-9.721022,-13.198851,-0.7509428,-5.811396,-11.489007,-5.0033154,-10.656894,-3.6426902,-5.861108,-1.555194,3.219538,-0.7629308,-1.4655246,193.11067,50.346455,30.844019,26.842459,17.970516,20.022026,18.827745,13.816548,17.537708,10.291746,10.55124,14.072934,8.627955,15.352515,8.1414385,11.485274,13.581781,14.722736,17.27016,11.786769,surprised
0.4457877,0.34530246,3157.173133561904,1528.7725804828235,2602.9092305425374,514.0612781972894,5783.26999830163,2600.081688140455,0.35519579774844723,0.28968226326369356,-635.30225,41.70779,-3.427746,-0.05635118,1.9382595,-2.2695596,-11.085616,-13.622803,-15.454366,-2.4502592,-5.056865,-10.3162365,-1.8708564,-5.283841,-0.4153089,-5.30998,-5.1732593,-0.90726894,-5.2636566,-3.5002255,173.76627,54.579582,25.802975,23.06601,16.576077,16.090157,15.894995,14.139558,16.024843,9.017835,9.1174135,12.321137,8.772955,12.535532,6.4139237,10.144932,8.198217,5.282361,7.7381673,6.1544805,sad
0.48906463,0.3312023,3569.4381256161505,1323.0628759223682,2927.52291571429,444.29369658369416,7000.3224498820755,2120.890461032847,0.34077731918238996,0.2614837360980395,-496.13885,27.612673,-6.0202084,-7.9171457,-2.565776,-8.113092,-14.132929,-13.038235,-16.511255,-1.6814692,-9.784536,-12.2597,-4.6935596,-7.4248314,-5.271088,-9.703876,-5.8158703,-2.032492,-1.744292,3.337525,186.5067,43.21603,26.355999,25.272848,16.961977,19.920797,16.540672,14.640996,19.588734,10.898444,12.665072,13.201294,8.225692,14.139055,8.381215,10.430694,8.84433,8.752287,11.257053,13.457493,happy
0.4623189,0.3318902,3100.752146524269,1369.344204774559,2549.7617601843895,606.8970278557136,5781.488537397541,2514.7014781618477,0.29200286031420764,0.24233527638466074,-549.16205,40.7147,-17.785736,1.2372383,-3.1537259,-9.215798,-14.71676,-10.04052,-9.627285,-1.0971125,-2.6447053,-10.383541,-0.70383483,-8.495581,-0.851033,-7.2990227,-7.2323937,-1.595949,-6.6391435,-4.2214665,158.41083,57.093845,30.71978,24.867409,21.919455,16.9878,18.286139,13.676232,13.295165,12.751351,11.758795,13.591375,8.274741,14.73859,8.963232,9.621478,7.76692,5.876175,9.680277,7.782537,disgust
0.44185922,0.3316258,3151.334914235401,1580.3687043500609,2517.1837110882343,668.9903507461244,5791.336731991525,2727.9697289182054,0.3089716852048023,0.2583541026120067,-538.49915,39.377132,-12.930034,3.5931907,-4.0478916,-12.508109,-16.095438,-9.816667,-12.986248,-2.9369006,-4.1679754,-12.370349,-2.4693532,-9.155894,-2.7229743,-7.4385896,-7.777409,-1.5792681,-8.321358,-4.4104805,161.8291,56.85985,38.899467,20.85774,19.544783,21.635946,18.358274,15.54191,16.589426,8.726977,10.297764,14.04604,7.107002,12.562974,7.726895,8.628506,8.537482,5.5466843,8.870493,6.234716,disgust
0.4886946,0.33018968,3333.545696050783,1384.3529588214394,2661.146383445445,542.3598586334675,6169.7139899887725,2422.506513119686,0.3174032793787425,0.2544664938485551,-477.49545,31.65236,-15.723452,-0.057542995,-4.583506,-13.990731,-9.751677,-10.938258,-12.774452,-1.416773,-7.131607,-8.414631,-3.2888095,-7.294771,-1.000982,-8.787959,-7.2635427,-4.5891924,-8.61552,-2.652773,178.71469,44.588413,28.279793,27.159197,20.294636,22.72826,15.6035,16.004961,15.891594,12.154729,11.397963,10.948609,9.907086,13.605504,5.4326744,11.398205,8.306181,7.100059,11.272492,9.678906,angry
0.5025979,0.32853395,3326.9914431903194,1316.639014154427,2710.9644141329304,574.7318016084971,6362.362393465909,2409.5231926592196,0.35958109273538963,0.27338496272122437,-564.65753,38.859562,-12.030349,-6.183188,-6.171003,-9.20086,-13.097899,-10.177109,-14.996498,0.74555516,-4.805317,-10.493058,-4.1558094,-7.431487,-1.3081638,-6.1813393,-4.2079463,1.5366167,-1.6477263,0.5907046,201.42363,52.38632,25.792692,27.576368,19.071753,19.055407,16.800877,15.715452,21.534883,13.223491,12.439238,13.60512,9.59276,15.866743,5.35902,9.49615,10.291951,10.0205,12.256677,9.780398,surprised
0.4503048,0.34682795,3075.081836033344,1365.9707018280317,2647.411593324187,553.1758496434077,5679.045867919922,2674.4341552749215,0.324639892578125,0.26886326203812216,-636.9012,46.77302,-8.414593,0.001097107,2.4353592,-7.3342924,-10.9202385,-11.325072,-12.02946,-0.18301706,-2.98449,-6.76653,-1.0296013,-2.9757862,-1.6960636,-6.023042,-4.0684943,-3.7128704,-4.2973228,-5.23199,157.4482,49.253506,21.66857,21.75975,15.529064,15.637372,16.977182,13.729966,15.408335,11.990104,9.211445,9.056763,9.645825,12.475773,6.5413933,9.621776,6.4420786,6.65554,6.8355,7.8126597,sad
0.4475977,0.33934405,3197.5905117037746,1374.8905959075726,2637.187742367304,602.8739404096124,6009.36863111413,2506.9887709490904,0.32357276300465837,0.2661952383469048,-527.19867,40.047108,-17.060778,-2.6089232,-4.2432384,-10.057934,-12.005065,-11.310212,-13.124199,0.9418113,-6.6473565,-9.837624,-1.5183594,-7.703433,-0.16941322,-5.4331393,-2.919323,2.2094445,-0.5022528,0.019403303,187.84248,52.499413,27.716406,26.329607,18.92632,20.706417,17.69929,17.393736,17.9679,13.51505,10.152801,13.551384,9.059686,18.408192,8.050466,12.451212,13.621382,13.490122,13.012491,9.172014,surprised
0.47396088,0.3352697,3416.835092064808,1337.0973255711278,2700.159910515736,508.52355664031154,6359.817739633413,2198.893374658898,0.3198398687900641,0.22672837975179136,-479.1246,16.36143,-23.063131,-3.9092634,-6.7870145,-13.473047,-18.715889,-12.670916,-14.898347,-2.5616858,-11.823564,-9.54146,-0.979274,-7.7557383,-2.811053,-6.8363304,-5.932542,7.780281,7.468982,11.01827,162.91055,34.704327,32.270603,24.785162,17.746529,19.349604,20.50359,14.222851,16.870823,11.014947,13.611425,9.836352,9.917781,15.436653,7.265784,11.691926,14.583724,16.625051,16.989689,17.466002,fearful
0.47018182,0.33285296,3253.856639043634,1421.776342744284,2624.631447577961,528.5956663252709,5963.100022536058,2383.8081846838345,0.3103778545673077,0.23987294488482572,-444.51175,23.55913,-19.74517,-3.4395785,-7.8244953,-14.59892,-9.972019,-15.0843315,-16.766674,-3.0259392,-5.2761292,-11.689064,-2.7964246,-8.695637,-4.220132,-10.004475,-9.120941,-2.4214978,-10.124736,-1.2550669,184.98076,46.28441,35.316612,26.821354,24.020327,25.9918,17.38863,15.373438,17.900633,10.853752,11.094253,11.6919365,8.628739,14.409424,6.670602,11.490606,10.756128,6.5137625,14.648591,13.883434,angry
0.48247686,0.3274422,3079.3674760208496,1312.9419766302956,2558.1252719183954,668.3465827443777,5798.218688964844,2576.1900735634376,0.333111572265625,0.26500475435839166,-592.05896,47.09672,-14.020029,1.587587,-2.821525,-8.12673,-10.704305,-7.7678514,-11.192617,-2.2859263,-4.606191,-9.050234,0.19687557,-7.4534483,0.22269456,-3.3785052,-7.647471,-0.29670462,-5.110139,-3.8768363,162.74385,57.208134,28.044592,22.549273,17.362288,17.233744,17.41241,13.379426,13.529946,10.716503,8.980015,12.399174,11.602207,13.193672,6.67783,7.5077224,10.7515135,4.461786,6.664417,6.279058,disgust
0.46109703,0.3359335,3046.59316589083,1326.1637957365053,2616.905567469426,492.8061108968958,5617.354355344347,2354.3852889352834,0.315491888933121,0.25681525247985765,-685.6952,59.49444,-7.369575,2.7693164,0.57523185,1.9736766,-5.2512774,-10.86035,-10.272999,0.81215984,-1.5742992,-9.098583,-1.9850137,-1.3131438,-0.1905052,-7.453306,-2.1682224,-2.9646654,-4.606777,-3.704302,172.28154,52.835197,29.8049,20.02616,15.940824,17.061855,16.635452,15.521568,14.563618,12.058916,8.544028,11.291875,8.1344,10.916941,6.2692075,9.365623,5.439144,6.356448,6.8137136,7.6259894,calm
0.46641967,0.33872437,3168.0887274465636,1531.5055759248958,2618.872789368076,575.7789670318499,5791.495414402174,2744.3990215542713,0.3199000388198758,0.25969336674091203,-626.1462,47.941387,-9.49506,1.125754,2.4709527,-6.9176626,-10.231542,-9.482229,-13.8571825,-1.3321458,-4.182008,-8.551517,-1.6921121,-3.657564,0.6299636,-5.1198573,-6.9971538,-1.9670949,-5.5301347,-3.0866675,159.57724,53.438663,20.720898,23.804981,19.436039,14.394874,16.493383,13.40011,16.399618,11.184066,9.793846,9.959308,7.900134,12.299374,5.5964327,8.941886,8.510088,6.4122987,7.8413363,7.0162377,sad
0.48295802,0.34577122,3474.556186379473,1374.453718140067,2877.9515755633524,417.48960281856,6555.875172334559,2304.933952533371,0.3543868719362745,0.26574306037131296,-703.8214,42.694042,5.5097847,7.2042475,4.0646725,-0.6611039,-6.859797,-6.3105006,-7.2457857,-1.7070701,-2.8430552,-7.3908467,-0.3512669,-2.745727,1.4755533,-6.50972,-0.6515875,-1.5643778,-5.102155,-2.6406085,163.90634,50.096348,20.424942,24.254614,16.858944,17.377668,15.819457,13.64284,15.300928,9.900213,9.616558,10.896076,8.814602,10.837886,6.010678,10.450279,5.454055,5.830352,7.2593565,7.2856307,calm
0.45389405,0.3364282,3004.007174040852,1409.8296264568323,2625.581372287084,593.697217509076,5699.965533088235,2740.0639873816035,0.2943091299019608,0.270954142703859,-630.66797,56.892548,-8.458186,1.2428775,4.3473706,-4.8397083,-9.982683,-11.162387,-10.443463,-1.7770424,-5.8961377,-8.8251,-2.0465627,-6.064302,-1.1710978,-7.6189075,-4.3707995,-2.386123,-6.843276,-4.2004085,173.85681,55.43259,26.076742,24.794804,18.73721,16.57083,17.703974,13.72657,13.839788,11.67473,11.42378,9.551046,10.390698,12.101768,6.852836,9.25066,6.5689425,5.7168703,8.360885,7.020362,happy
0.44731998,0.3400015,3098.8807428271293,1417.5645799450099,2569.419062880094,464.42161290082777,5576.02294921875,2372.006029391408,0.29830322265625,0.24548355959939622,-620.4434,45.245445,-5.3949423,-2.3955457,-0.54873675,-2.9479527,-9.992216,-17.279068,-12.366995,1.558931,-4.1875153,-10.534317,0.4666323,-2.8089483,-2.8129013,-7.0399566,-2.5913768,-1.9481357,-4.717017,-5.1888895,161.19884,54.291897,28.560354,23.547184,16.20697,16.520626,14.602858,15.70489,14.2326975,12.211908,8.187464,9.611776,9.128667,13.324206,7.1457534,9.883563,6.6087337,5.59472,8.01277,6.574411,sad
0.46477914,0.339331,3131.8283685704787,1531.2381223701757,2517.484642405798,630.9790182305275,5719.644256409057,2680.9466302891024,0.3284290793413174,0.26363147210928856,-575.15137,41.953968,-8.880159,0.44130182,-3.5544488,-6.8302684,-10.267395,-8.972639,-12.716437,-1.3298984,-3.1400526,-9.319418,-0.23345682,-6.6270943,-2.5136697,-6.120024,-4.6919503,-1.758882,-4.7678967,-3.7160077,171.36385,61.49832,32.462982,25.175524,22.773891,24.123951,16.17383,15.817621,17.1708,11.037987,11.253946,12.63609,8.379399,11.965977,6.75152,8.816879,8.022355,5.6725383,8.371575,7.6551785,angry
0.47279987,0.3391171,3345.134665181613,1345.1343529187407,2833.662421861098,487.7457419571358,6485.598907470703,2206.6332689125215,0.327471923828125,0.2587800906803396,-685.9486,46.62836,-0.61661756,7.0245605,4.5772295,-1.5846335,-4.562428,-4.743291,-5.8855915,-0.43222323,-1.6418232,-7.598775,-1.5000658,-1.1660094,1.9058014,-7.964766,-2.475261,-2.236959,-4.336007,-3.5646489,162.4742,46.783043,26.949139,20.996107,18.333971,15.047318,14.960693,14.6628475,12.664865,12.211971,8.134072,9.960324,8.602108,11.135644,5.0848308,10.218565,5.9912343,5.869306,8.100673,6.3349934,calm
0.5032621,0.33586615,3344.286835952848,1471.546044424566,2765.8883607058497,574.7208318668174,6307.87377768005,2642.6887204198333,0.3510386485927152,0.2690722906671472,-637.4518,44.204132,-4.024809,-0.32443035,0.36266616,-6.112728,-10.918943,-11.571305,-11.5622835,-0.63156605,-5.3879657,-8.156668,-2.1418746,-5.1128793,-0.27697316,-8.122984,-4.789112,-2.0993626,-6.059927,-3.45448,183.54337,55.20152,27.834959,22.109749,16.832754,20.24521,14.807076,13.821151,15.359725,9.4754095,10.68405,10.064632,8.12756,13.716705,6.3520584,9.771923,6.5267677,5.391004,8.821721,5.7452703,happy
0.47833997,0.3435093,3302.8869481208767,1398.479759398178,2708.4506566155346,620.9766652067033,6131.1099058829695,2750.346514316859,0.3426292470637584,0.2725512970282151,-650.0091,47.64015,-15.270754,-1.2445331,4.1122003,-8.140751,-11.0693655,-11.830377,-10.709129,-0.79928684,-6.374837,-7.696671,-1.9985831,-3.332081,0.0080406135,-7.3082867,-5.956406,-2.6928675,-4.3368673,-4.377031,188.16296,50.621662,30.239546,23.684618,16.149958,16.51531,14.094357,13.995853,17.381502,12.325599,11.920918,8.843292,10.493961,13.92224,6.643121,9.706252,8.130383,5.511795,9.09667,8.317666,happy
0.45575318,0.3306974,3145.487356132947,1316.1267873700876,2647.534557330485,609.6801723237733,5930.123768682065,2584.6940846747334,0.3438076232531056,0.28259463161659926,-495.20682,33.357094,-21.610195,-7.654924,-5.631409,-12.533738,-14.770957,-11.356813,-16.127691,-2.483285,-6.012367,-10.033105,-6.7213583,-8.656278,-3.1029084,-9.355969,-3.709727,2.4668512,-0.5528515,1.8813913,171.16632,46.525627,32.754253,27.155233,18.019753,19.480072,18.901352,13.490594,21.225275,10.753088,10.106464,11.039821,9.193285,14.834857,6.4091973,11.770452,11.670748,10.9629135,14.769017,13.308876,happy
0.47541758,0.34512407,3154.4240192987545,1314.8534936445515,2761.751771174753,468.3877605905252,6026.919833096591,2455.926878692361,0.31231927252435066,0.25743333933752466,-679.67957,48.11774,-1.3433053,7.509073,5.0206857,-1.8707812,-5.726465,-7.643159,-8.765848,-1.1732966,-1.0272197,-6.8811717,0.30120015,-1.7300795,1.5206087,-6.6826963,-2.6370838,-2.7746,-4.9049034,-3.3151019,144.11427,49.394073,25.734034,20.583519,15.19917,15.5296,13.748787,13.012808,12.542017,11.158348,9.4164715,9.7946,8.826293,12.056905,6.090119,9.453315,8.006508,6.2075114,7.5309873,8.000572,calm
0.4667543,0.33264917,3270.6686713109893,1297.6563830848188,2849.521248354349,405.44115528070336,6380.69273673448,2267.3654489919363,0.33518050020973156,0.24981186614817644,-668.72736,41.598816,-0.9999701,2.6773398,5.789724,-5.4733486,-8.640136,-7.8972006,-9.882269,-1.4981737,-2.3631997,-6.6445737,-2.271971,-1.9617132,0.37531152,-6.723418,-1.4283407,-4.061774,-3.700894,-4.2009907,164.32079,47.488605,18.423317,24.216995,16.92236,16.932398,13.977758,13.355974,15.694972,12.105085,10.839345,9.688814,10.544646,12.336433,5.7127957,11.36296,6.4880323,6.4522295,6.577473,7.0068717,neutral
0.45543143,0.34100065,3221.9079276543816,1509.351556062935,2576.0091387594994,581.1342273342688,5844.4407978995905,2560.1058584302327,0.3071048924180328,0.25366283050125205,-433.71054,23.460344,-14.926406,-2.214859,-6.271779,-12.586202,-8.922879,-12.805514,-17.063446,-2.9585314,-7.0008793,-9.483854,-3.4631035,-8.134555,-2.581294,-8.070161,-9.419675,-2.4697802,-11.590111,-3.002923,171.94606,44.735767,35.353073,27.9384,21.050268,24.157368,16.652222,16.878109,18.64214,11.116858,12.212362,10.052343,8.244344,13.469253,6.18512,8.910026,11.063533,8.213945,13.3525915,8.449179,angry
0.5624516,0.3061419,3640.8694878712986,1737.7062320211237,2729.6761685403812,632.7893837229055,6726.8829345703125,2695.3168746093825,0.4264119466145833,0.27723966430337044,-664.36206,43.601517,4.6926627,6.5501304,4.0091333,0.9516858,-0.82699066,-7.1819305,-5.99194,-3.2282972,-1.280961,-4.8782177,-3.2650354,-1.1813006,-2.3014028,0.046639364,-4.1583157,-1.1513023,-3.4486418,-1.1768043,209.82495,66.85975,23.378933,22.393732,13.011821,13.74762,10.1713085,12.614925,10.502074,11.081851,8.962848,8.570369,7.694249,6.5689163,7.937106,5.0728745,8.799623,5.201033,6.681759,4.7007604,disgust
0.537207,0.28913358,3378.857171292509,1480.8148880464767,2644.7394639714635,620.1469616485953,6261.198286576705,2638.6240078481046,0.3089647169237013,0.21404188637231453,-638.3796,51.422947,-0.82057905,8.586369,4.4955378,3.7654898,-0.68344146,-4.4614487,-6.886389,-4.894415,2.309372,-2.2559257,-4.298766,0.85692674,-2.5859263,1.0900441,-2.0886025,-0.4775895,-3.4344213,-0.7385258,202.76044,62.03212,19.289162,20.795803,14.934172,13.599643,12.5355625,12.325798,10.880373,11.3293915,8.865166,9.784302,8.006924,5.9840684,6.6142626,5.0608835,9.212914,5.088546,6.394731,5.230165,disgust
0.521885,0.32560086,2878.8648703089466,1293.5787674220826,2705.093285543353,731.804631375249,5847.267747961957,2773.625601131434,0.2940605590062112,0.22639982398997063,-618.1251,60.08544,-5.9364605,9.629848,15.576267,-5.6812234,0.37564808,-1.1077013,-8.532421,-3.521827,2.7712188,-2.639181,-0.43749383,0.09203632,-3.4533732,2.849091,-3.4829845,-2.3808596,-1.667507,-0.58950865,190.09993,60.459328,29.736814,19.260918,18.224052,20.07736,11.629895,11.628298,16.06962,10.655225,8.50891,10.319076,8.239942,7.6354465,9.13809,5.1066303,9.6616535,6.530238,7.245313,7.442645,neutral
0.55694056,0.3301939,3412.440730006513,1510.9274471125827,2773.554485457534,659.9958427840386,6455.379404920212,2849.999884494146,0.39431654476950356,0.27354216959885025,-583.2824,43.210587,-7.0836077,2.0803914,4.3198686,-5.2819877,-5.243835,-6.4402194,-10.222081,-4.267208,-3.134965,-4.9747076,-3.015967,-4.3942733,-5.4279766,2.3686018,-7.8154783,-3.8920066,-4.6114864,-4.2136836,192.2568,56.245113,22.363142,19.911207,17.914694,15.667544,11.464328,12.206191,16.726624,11.668989,9.5860405,8.388758,10.161055,9.854782,9.808159,6.4458966,12.917873,7.5490203,7.8525653,7.745815,happy
0.49551296,0.33212453,3004.0759816442314,1726.5893961448087,2557.516488800609,696.150888479219,5720.8921133753765,2922.285394436683,0.33730527579066266,0.2790044598433166,-624.06793,60.9852,-3.7822177,6.2200723,13.613946,-7.6226482,-2.3313704,-5.360916,-10.936716,-4.432464,-0.107853904,-4.510958,-2.4750173,-1.0334849,-5.657285,0.9867193,-6.6560793,-3.243978,-4.0127296,-3.0684948,198.47021,64.02903,34.54012,19.413979,18.11849,22.709612,11.858842,14.177254,16.735256,9.9509735,9.240955,9.695277,9.702301,6.316984,10.39521,4.8967714,9.850935,6.053306,7.873608,6.1132927,neutral
0.51385945,0.3281243,3048.713252110027,1634.6094147933131,2619.3796913218125,722.2186043897864,5835.8919469321645,2922.8419965710405,0.3300215558307927,0.2723994653478662,-644.43164,61.691525,-4.2311873,8.771252,12.1218815,-6.0974197,-3.8225856,-4.38663,-9.309088,-5.8884745,0.70167726,-5.022706,-1.4691703,-1.5029831,-3.655379,2.538195,-5.5094714,-2.7050529,-2.5512846,-2.0692823,194.7583,60.18986,29.326715,16.951605,21.086487,18.047659,12.213617,13.486123,14.925665,11.268027,10.11507,11.2454405,7.8137255,7.9981003,11.058256,5.267566,10.627397,6.343603,6.745319,6.885613,neutral
0.5345156,0.32120284,3429.0658780080284,1530.0464766166012,2636.471239552879,687.8256303204414,6362.164306640625,2700.4843955959905,0.3154059516059028,0.24101190995126323,-505.94553,30.874594,-12.372113,-4.1675344,-4.854621,-6.2177076,-9.799503,-9.617516,-10.174791,-5.868297,-3.9323988,-5.175721,-6.896021,-6.266587,-8.574985,-4.0041294,-8.164768,-4.8668723,-2.0119627,1.287391,200.3033,52.62479,28.036722,19.841484,18.875196,16.102577,15.651184,13.809881,14.624926,11.078972,9.9979105,9.502942,11.86866,9.946698,10.836707,7.134633,12.280254,7.384486,10.294935,8.477008,surprised
0.56772393,0.3156693,3234.861823993136,1578.6248331660647,2663.7721440868377,668.4693304922605,6164.896240234375,2814.508015689947,0.33379991319444446,0.26496791051290586,-658.5932,55.000195,-0.9967224,7.811729,7.2284803,-3.195605,-2.2122517,-4.147455,-7.0441318,-3.7637994,1.0247542,-4.7803006,-3.915749,-1.9274212,-2.8928046,-0.13511302,-7.0741935,-0.14194006,-2.8460965,-1.9864322,184.80688,66.62819,26.374947,16.88378,17.868235,16.656464,9.712206,10.910957,13.751294,10.507166,10.76917,8.385248,9.044975,6.931568,7.4157524,4.8451076,9.932564,3.772533,6.87899,7.4545336,calm
0.51758546,0.30187678,3146.1374957957646,1578.7523731876167,2507.0766180470573,608.3603927599548,5781.793980398578,2629.529615522722,0.29282840568862273,0.21662012203569167,-569.06354,48.44669,-1.656688,7.918476,0.48206645,-1.3172591,-4.4659915,-5.6613026,-10.643738,-5.6352625,-0.4781703,-5.299779,-3.7705474,-2.3408356,-1.8659743,0.28882048,-5.8697925,-1.4904649,-4.873286,-3.88145,176.14134,62.292255,22.450048,22.184359,22.234093,18.243563,11.754308,9.40178,11.510027,9.293508,9.319088,10.653855,5.963143,7.512077,6.8631077,5.057664,10.297528,5.6401834,6.0040474,5.3256497,disgust
0.5211016,0.3192158,3299.3940403784914,1513.7075846995676,2696.3555935999575,692.5844594789311,6228.0868429221855,2701.638601695965,0.3326553445778146,0.21849900381200305,-524.1972,37.957233,-9.889591,1.572394,2.658684,-5.296428,-11.369533,-8.093489,-9.328769,-4.451603,-2.8211498,-5.7671094,-7.1106215,-4.4053984,-9.164001,-2.4586275,-8.526622,-6.255977,-2.2493217,0.59390277,193.21152,55.3658,30.124697,20.75143,17.08114,17.549416,17.084063,13.951531,15.232836,10.205634,8.892979,10.965011,11.950703,8.7605505,13.577856,8.1019335,12.629668,10.221228,9.660995,9.264672,surprised
0.48945403,0.32788333,3182.651126204308,1852.9234147196971,2475.9349602532084,768.0513831956335,5832.968979393876,2912.2654836454094,0.3116872902684564,0.26503247891021925,-601.3324,48.598854,-3.127336,6.7620516,7.655466,-3.1789563,-2.652795,-7.842542,-9.492153,-3.242618,-1.5783062,-3.219822,-2.853429,-1.0585132,-4.044196,0.71446645,-4.872341,-0.8203011,-2.3943996,-2.6897025,191.47063,62.454277,22.379238,20.8713,15.339146,17.167028,11.399684,13.003798,11.218772,8.495101,8.288153,9.039484,6.852964,6.930966,9.611732,5.6905565,10.556506,5.1391273,4.3656187,4.2352686,fearful
0.49439698,0.3423652,3150.881920281403,1644.773854507161,2518.5625350194227,673.5944933799988,5714.319584993708,2776.0367165142666,0.23470270553691275,0.19902012763813723,-553.8772,43.881126,-8.395793,5.559369,3.7711349,-7.881859,-5.930674,-11.0529,-10.555789,-6.6600904,-2.9365149,-6.2457128,-2.8035524,-3.0403259,-5.795797,1.0375375,-7.4614453,-3.1403856,-4.238117,-3.3024843,186.2522,51.060596,23.221588,23.01113,14.022425,18.63592,11.122089,15.136253,12.246989,10.366294,8.59844,10.671336,9.749711,6.1482315,9.801982,5.4394684,11.654853,6.1244087,6.4640436,6.0916934,fearful
0.55006456,0.32715982,3589.709119008588,1754.738148107733,2613.766054573368,788.7690120637171,6500.7843017578125,2893.956853408532,0.3826565212673611,0.3116749874998814,-551.27045,37.61825,-9.374415,2.1079028,-1.9896779,-7.1516376,-8.127361,-3.8578138,-12.29893,-7.6850924,-2.6533024,-8.165835,-6.37446,-3.6252484,-7.697939,-2.7776082,-6.658549,-3.8119626,-5.9764295,-5.0322576,211.61832,61.62388,24.37388,17.941523,15.502462,17.339947,13.528704,10.637064,16.516674,11.685151,11.353038,11.1368685,9.459383,7.1211386,11.299264,8.730663,10.712371,6.5289645,9.103494,7.804844,angry
0.5191663,0.31321472,2972.9040217796805,1504.8064725809866,2652.7850514019033,653.404672322444,5751.421168341709,2852.507627490971,0.33431071372487436,0.2697895446489258,-682.7604,64.57317,3.826981,8.61451,10.934704,1.3239839,-3.1505651,-4.8213344,-5.3577046,-4.199222,2.752906,-4.3595905,-2.745537,-1.8077041,-2.5373611,1.8312539,-4.235124,-1.0061618,-2.4516375,-0.7097634,179.40192,60.438454,21.277384,18.481106,20.95913,14.192644,12.106187,11.46882,10.990026,11.273161,12.182442,9.78426,8.430188,7.1967783,7.81563,5.149148,8.916322,5.018961,6.4505124,5.7179956,calm
